idx,dir,model,inp,gold,out,acc
205,encode,ft,かれはおみせにいくよていですか？,かれはおみせにいくよていですか？,𛀻𛄁𛂠𛀔𛃌𛁕𛂊𛀇𛀱𛃖𛀆𛁡𛀉𛀙゙𛀄𛃸？,0.6066176470588235
206,decode,ft,𛃷𛁎𛁽𛂝𛁿𛀙𛂎゙𛀽𛀈𛁅ょ𛀎𛂚𛀛𛁋゙𛂟2𛁮゙𛁊。,りすとのなかでさいしょうのかずは2です。,りすとのなかでさいしょうのかずは2でした。,0.95
206,encode,ft,りすとのなかでさいしょうのかずは2です。,りすとのなかでさいしょうのかずは2です。,𛃴𛁉𛁽𛂙𛀻𛁷𛁱゙𛁄𛀸𛁆ょ𛀌𛂜𛀗𛁞゙𛂦2𛁰゙𛁐。,0.595
207,decode,ft,4√12𛂝𛀅𛁟𛀆𛂦𛃟𛀯6.9282𛁶゙𛁑。,4√12のあたいはやく6.9282です。,4√12𛂜𛀅𛁠𛀈𛂧𛃢𛀮6.9282𛁰゙𛁐。,0.55
207,encode,ft,4√12のあたいはやく6.9282です。,4√12のあたいはやく6.9282です。,4𛁚゙𛄝12𛂜𛀃𛁡𛀉𛁠𛀆𛂧𛃱𛀮6.9282𛁲゙𛁐。,0.46956521739130436
208,decode,ft,𛂉𛁤𛁇゙ょ𛀋𛂝𛀌𛄝𛁽゙𛀎𛃼ー𛁯ぃ𛄞𛂛𛁊𛀶𛁅゙ゅー𛃼𛄗𛀾𛀮𛁓𛀇𛁈𛂎𛀰𛁟゙𛁃𛀈。,にちじょうのうんどうるーてぃんのすけじゅーるをさくせいしてください。,にちじょうのうんどうするーていんのすけじゅるをさくせいしてください。,0.9411764705882353
208,encode,ft,にちじょうのうんどうるーてぃんのすけじゅーるをさくせいしてください。,にちじょうのうんどうるーてぃんのすけじゅーるをさくせいしてください。,𛂊𛁨𛁈゙ょ𛀍𛂜𛀌𛄞𛁽゙𛀋𛃷ー𛁰𛀦𛄝𛂚𛁏𛀵𛁄゙ゅ𛀎𛃳𛄗𛀿𛀱𛁕𛀆𛁉𛁲𛀬𛀸𛀎。,0.5793226381461676
209,decode,ft,Aero-Ball𛀅𛀹゙𛁇ょ𛀋𛀘𛀈𛁆𛃅𛁊。,Aero-Ballをごしょうかいします。,エアボールをごぞうかいしません。,0.4
209,encode,ft,Aero-Ballをごしょうかいします。,Aero-Ballをごしょうかいします。,𛀻゙𛄝𛂎゙𛄞𛄗𛁉゙ょ𛀋𛀕𛀆𛀱𛁇𛃖𛁐。,0.3
210,decode,ft,1. 𛀡𛃊：𛁈𛄞𛂱゙𛄞、𛁡゙𛄝𛂺゙ー𛃽、𛁆゙𛃐𛃫𛀎𛀡𛃏、𛁀゙っ𛁉𛂂𛁸゙𛀝゙𛁂𛀈𛃵𛃫𛀊𛁶゙𛀧𛃈𛁍。,1. かみ：しんぶん、だんぼーる、じむようかみ、ざっしなどがさいりようできます。,かみ:しんぶん、だんぼる、じむようかみ、ざっしあなどがさいりょうできます。,0.85
210,encode,ft,1. かみ：しんぶん、だんぼーる、じむようかみ、ざっしなどがさいりようできます。,1. かみ：しんぶん、だんぼーる、じむようかみ、ざっしなどがさいりようできます。,𛀘𛃋：𛁈𛄞𛂰゙𛄝、𛁡゙𛄝𛂼゙𛃿、𛁉゙𛃍𛃫𛀌𛀛𛃎、𛁄゙っ𛁆𛂅𛁽゙𛀚゙𛁁𛀇𛃶𛃨𛀊𛀢゙�,0.4545454545454546
211,decode,ft,𛀅𛁠𛃮𛁇𛀉𛀵゙𛄝𛂘゙𛄗𛂥𛂀𛁅、𛁒𛀟𛀈𛄘𛀙𛀇𛂼𛀌𛁋𛃽。,あたらしいげんごをはなし、せかいをかいほうする。,あらはじげんごをはなし、せかいをかいほうする。,0.9166666666666666
211,encode,ft,あたらしいげんごをはなし、せかいをかいほうする。,あたらしいげんごをはなし、せかいをかいほうする。,𛀃𛁠𛃯𛁿𛀈𛀴゙𛄞𛀸゙𛄘𛂥𛁅𛂎、𛁖𛀕𛀆𛄚𛀢𛀉𛂺𛀊𛁏𛃹。,0.6597222222222222
212,decode,ft,𛀃𛁡𛀑𛁽𛄁𛁡𛁡゙𛄝𛃰𛀬𛂍𛂞27𛀹゙𛀗゙𛀃𛃵𛃄𛁌。,あたえられただんらくには27ごがあります。,あたえられただんらくには27があります。,0.9523809523809523
212,encode,ft,あたえられただんらくには27ごがあります。,あたえられただんらくには27ごがあります。,𛀃𛁠𛀒𛄁𛃭𛄁𛁡𛁟゙𛄝𛃬𛀱𛂈𛂦27𛂘゙𛀢゙𛀅𛃸。,0.5333333333333332
213,decode,ft,𛁧ょ𛀎𛂒𛀯𛁟𛀆𛂚𛃒𛁌𛂭゙𛃀𛀎𛂝𛁮𛁉゙ゅ𛄞𛂈𛁪𛀉𛂎、𛀉𛀞𛂚𛁣ゅー𛁼𛃵𛀃𛃼𛄗𛀖𛃎𛁖𛁆𛃄𛁏：,ちょうねくたいのむすびほうのてじゅんについて、いかのちゅーとりあるをおみせします：,ちょうねくたいのむすびほうのてじゅんにつけた、いかのちゅるとあるをおみせます。,0.8536585365853658
213,encode,ft,ちょうねくたいのむすびほうのてじゅんについて、いかのちゅーとりあるをおみせします：,ちょうねくたいのむすびほうのてじゅんについて、いかのちゅーとりあるをおみせします：,𛁩ょ𛀌𛂎𛀬𛁠𛀆𛂚𛄞𛁉゙𛂲𛀊𛂜𛁵𛁇゙ゅ𛄝𛂈𛁭𛀇𛁶、𛀆𛀢𛂝𛁨ゅ𛃯𛀅𛃺𛄖𛀔𛃕𛁓�,0.50801393728223
214,decode,ft,𛁇𛄝𛀃𛀉𛂄𛃹𛁄゙ゅ𛁄𛄝𛁈ゃ、,しんあいなるじゅしんしゃ、,しんあいなるじゅしんしゃ、,1.0
214,encode,ft,しんあいなるじゅしんしゃ、,しんあいなるじゅしんしゃ、,𛁈𛄝𛀂𛀉𛃨𛀎𛂆𛁇゙ゅ𛁅𛄞𛁄ゃ、,0.4945054945054946
215,decode,ft,𛂍𛄝𛀵゙𛄝𛂠𛀉𛀯𛁭𛀗𛂝𛂻𛀊𛃁𛀋𛂎゙𛀟𛄝𛀩ょ𛀎𛂍𛀑𛀆𛀻ょ𛀍𛄘𛀅𛁡𛀑𛃼𛂘𛁷𛀝゙𛁰゙𛀧𛃖𛁍：,にんげんはいくつかのほうほうでかんきょうにえいきょうをあたえることができます：,にんげんはいくとかのほうほうでかんきょうにえいきょうをあたえることができました。,0.9230769230769231
215,encode,ft,にんげんはいくつかのほうほうでかんきょうにえいきょうをあたえることができます：,にんげんはいくつかのほうほうでかんきょうにえいきょうをあたえることができます：,𛂊𛄝𛀶゙𛄞𛂡𛁚𛂜𛀻𛁽𛂝𛂿𛀋𛂼𛀎𛁰゙𛀟𛄝𛀦ょ𛀌𛂉𛀒𛀆𛀧ょ𛀍𛄘𛀃𛁠𛀏𛃹𛀸𛁺�,0.5294117647058822
216,decode,ft,𛀘𛄀𛂧𛁈𛄞𛁆゙𛃭𛃾𛁾𛀆𛂺𛁼゙𛃤𛀌𛀝𛄞𛁯゙𛀔𛁚𛄀𛁆𛃰𛁐゙𛂝𛄊𛀠𛀈𛁧ゃっ𛂱゚𛁱゙𛁇𛁡。,かれはしんじられないほどゆうかんでおそれしらずのわかいちゃっぷでした。,かれはしんじらなかったぽとゆうかんでおさらしらずのわかいちゃっぷでした。,0.8857142857142857
216,encode,ft,かれはしんじられないほどゆうかんでおそれしらずのわかいちゃっぷでした。,かれはしんじられないほどゆうかんでおそれしらずのわかいちゃっぷでした。,𛀻𛄁𛂞𛁇𛄝𛁈゙𛃗𛁿𛀆𛂘っ𛁽𛃬𛀊𛀠𛄝𛁰゙𛀔𛀕𛀎𛁅𛃢𛃳𛂚𛄌𛀡𛀉𛁣ゃっ𛂲𛁴゙𛁄�,0.480672268907563
217,decode,ft,𛃧𛁙゙𛃰𛂎𛀄𛃺𛀈𛁬𛁪𛂙𛀇𛁥𛂠゙𛄝𛀃𛀟𛃻𛀈𛂺𛁅𛂤𛁩𛀤゙𛂚𛁽𛀖𛃴𛁯゙𛁋：,よぞらにあるいつつのいちばんあかるいほしはつぎのとおりです：,よぞらにあるいちつのいちばんはあかっているいっぽうはつきのとおりです。,0.9
217,encode,ft,よぞらにあるいつつのいちばんあかるいほしはつぎのとおりです：,よぞらにあるいつつのいちばんあかるいほしはつぎのとおりです：,𛃧𛁉゙𛃾𛂚𛀅𛃺𛀈𛁭𛁫𛂜𛀆𛁢𛂦゙𛄝𛀄𛀰𛃿𛀇𛂘𛁅𛂥𛁩𛀻゙𛂛𛁽𛀎𛃳𛁲゙𛁐：,0.6844444444444444
218,decode,ft,𛀭𛃹𛃇、𛂟゙𛁊、𛁴゙𛄞𛁈ゃ、𛁉゙𛁶𛄞𛁉ゃ。,くるま、ばす、でんしゃ、じてんしゃ。,くるま、ばす、てんしゃ、じてんしゃ。,1.0
218,encode,ft,くるま、ばす、でんしゃ、じてんしゃ。,くるま、ばす、でんしゃ、じてんしゃ。,𛀻𛃿𛃞、𛂧゙𛁏、𛁳゙𛄝𛁉ゃ、𛁄゙𛁵𛄝𛁆ゃ。,0.4012345679012346
219,decode,ft,𛁈゙ょ𛀊𛁟𛀉𛂥𛁄゙ょ𛁅゙ょ𛂋𛀃っ𛀗𛁈𛃅𛁈𛁟。,じょうたいはじょじょにあっかしました。,じょうたいはじょうじょにあっかしめした。,0.9473684210526315
219,encode,ft,じょうたいはじょじょにあっかしました。,じょうたいはじょじょにあっかしました。,𛁉゙ょ𛀌𛁡𛀇𛂧𛁈゙ょ𛁆゙ょ𛂎𛀅っ𛀞𛄊𛃿𛃖𛁄𛁟。,0.6263157894736842
220,decode,ft,𛁮𛀨𛁍𛁭𛂠𛁷ー𛀭𛁇ょー𛂌𛂲゙𛄞𛃻𛀇𛀼𛃾𛃃𛁎。,てきすとはとーくしょーにぶんるいされます。,てきすとはとくしょにぶんるいされる。,0.8095238095238095
220,encode,ft,てきすとはとーくしょーにぶんるいされます。,てきすとはとーくしょーにぶんるいされます。,𛁳𛀻𛁐𛂦𛁺゙𛀬𛁆ょ𛀎𛂉𛂲゙𛄞𛃮𛀈𛀿𛄀𛃼。,0.5185185185185185
221,decode,ft,𛁏𛂌𛂹゚っ𛁺1𛂚𛀦ー𛄋ー𛁼゙：𛀣ゅ𛀌𛁅ょ𛀮𛀟𛁩𛁷゙𛀎,すにぺっと1のきーわーど：きゅうしょくかつどう,すにべっと1のきわわど:きゅうしょくかつどう。,0.8695652173913043
221,encode,ft,すにぺっと1のきーわーど：きゅうしょくかつどう,すにぺっと1のきーわーど：きゅうしょくかつどう,𛁉𛂎𛂾っ𛁷1𛂝𛀦𛀿゙𛄞𛀊：𛀪ゅ𛀍𛁆ょ𛀮𛀢𛁬𛁽゙𛀋。,0.48393194706994325
222,decode,ft,I. 𛀈𛄞𛁷𛄆𛁠゙𛀯𛁈ょ𛄞,I. いんとろだくしょん,いんとろだくしょん。,0.75
222,encode,ft,I. いんとろだくしょん,I. いんとろだくしょん,𛀉𛄝𛁷𛄄𛁡゙𛀭𛁅ょ𛄞,0.3240740740740741
223,decode,ft,𛂥゙𛁐𛀵っ𛁽𛂽゙ー𛃺𛂜𛁉゙ょ𛀍𛂺𛀍𛄖𛀳𛄝𛁂𛀰𛁅𛁱𛀱𛁠゙𛁂𛀈。,ばすけっとぼーるのじょうほうをけんさくしてください。,ばすけっとぼるのじょうほうをけんさくしてください。,0.9615384615384616
223,encode,ft,ばすけっとぼーるのじょうほうをけんさくしてください。,ばすけっとぼーるのじょうほうをけんさくしてください。,𛂟゙𛁐𛀵っ𛁹𛂲゙𛃼𛂝𛁉゙ょ𛀌𛃁𛀎𛄚𛀳𛄞𛁄𛀱𛁆𛁶𛀬𛁡゙。,0.6020066889632107
224,decode,ft,𛂲𛁖𛀆𛀢𛀈𛂚𛁔𛄝𛁡𛀰𛁉𛄚𛁷𛃵𛀲𛁇𛁳𛀭𛁟゙𛁀𛀇。,ふせいかいのせんたくしをとりけしてください。,ふせいかいのせんたくしをとりけしてください。,1.0
224,encode,ft,ふせいかいのせんたくしをとりけしてください。,ふせいかいのせんたくしをとりけしてください。,𛂱𛁒𛀆𛀠𛀈𛂙𛁓𛄞𛁡𛀰𛁇𛄗𛁭𛃵𛀲𛁄𛁟𛀸𛁽。,0.6181818181818182
225,decode,ft,𛀹𛂜𛂲゙𛄝𛃊ゃ𛀰𛂊𛀕𛀲𛃹「sleeping」𛂚𛂡𛄞𛀇𛀸゙𛂟「awake」𛃃𛁡𛂧「alert」𛁮゙𛁊。,このぶんみゃくにおける「sleeping」のはんいごは「awake」または「alert」です。,このぶんみゃくにおける「sleeping」のはんいごは「awake」または「alert」です。,1.0
225,encode,ft,このぶんみゃくにおける「sleeping」のはんいごは「awake」または「alert」です。,このぶんみゃくにおける「sleeping」のはんいごは「awake」または「alert」です。,𛀹𛂜𛂰゙𛄞𛃌ゃ𛀬𛁲𛀉𛃽「sleeping」𛂝𛂦𛄞𛀈𛀸゙𛂡「awake」𛃢𛃵𛀇𛀎𛁷゙𛀋𛁶゙𛁐。,0.3404255319148936
226,decode,ft,𛀞𛄀𛂧𛃋𛁥𛂂𛃻𛂠゙𛁈ょ𛂋𛁡𛂪゙𛁟゙𛁢𛃈𛁇𛁞。,かれはみちなるばしょにたびだちました。,かれはみちなるばしょにたびだちました。,1.0
226,encode,ft,かれはみちなるばしょにたびだちました。,かれはみちなるばしょにたびだちました。,𛀻𛄁𛂠𛃌𛁦𛂊𛃾𛂟゙𛂰゙𛁄ょ𛂍𛁡𛂩゙𛁡゙𛁨𛃖𛁈𛁞。,0.7157894736842104
227,decode,ft,「d」𛁶゙𛂣𛁇゙𛃄𛃴、「s」𛁯゙𛀖𛄌𛃻５𛃜𛁉゙𛂙𛁞𛄝𛀻゙𛂧「dress」𛁯゙𛁏。,「d」ではじまり、「s」でおわる５もじのたんごは「dress」です。,でではじまり、「す」でおうる5もじのたんごは「dress」です。,0.8235294117647058
227,encode,ft,「d」ではじまり、「s」でおわる５もじのたんごは「dress」です。,「d」ではじまり、「s」でおわる５もじのたんごは「dress」です。,𛁭゙」𛁴゙𛂧𛁅゙𛄝𛃰𛃾、「𛁎」𛁮゙𛀔𛄌𛃺𛀻𛁽𛃘𛁉゙𛂜𛁞𛄝𛀸゙𛂠「dress」𛁶゙𛁐。,0.45378151260504196
228,decode,ft,「𛁔𛀈𛂠゙𛃵ー𛀕𛀃𛁆𛁑」𛂧𛁻゙𛀌𛁰゙𛁑𛀝？,「せいばりーおあしす」はどうですか？,せいばりょおあしすはどのでしょか？,0.7222222222222222
228,encode,ft,「せいばりーおあしす」はどうですか？,「せいばりーおあしす」はどうですか？,𛁓𛀆𛂘゙𛃵ー𛀔𛀅𛁇𛁍」𛂤𛁷゙𛀋𛁶゙𛀄𛃺𛀢？,0.6944444444444445
229,decode,ft,𛂡゙𛂄𛂃𛂱゙𛄁っ𛁺゙𛄜𛁪𛀯𛃹𛁟𛃔𛂛𛀿゙𛀉𛃷ょ𛀍𛃲𛁌𛁸𛂥𛀆𛀙𛂜𛁽𛀔𛃷𛁶゙𛁏：,ばななぶれっどをつくるためのざいりょうりすとはいかのとおりです：,ばななぶれっとをつくるためのざいりょうりすとはいかのとおりである。,0.9375
229,encode,ft,ばななぶれっどをつくるためのざいりょうりすとはいかのとおりです：,ばななぶれっどをつくるためのざいりょうりすとはいかのとおりです：,𛂟゙𛁂𛀇𛂲゙𛄁っ𛁡゙𛄗𛁩𛀬𛃸𛁞𛃕𛂜𛀿゙𛀆𛃶ょ𛀍𛃷𛁎𛂦𛁽𛀈𛀌𛀺𛁭𛁮゙𛀅𛃹：,0.5766129032258065
230,decode,ft,𛀅𛁠𛀑𛃰𛃾𛁡𛂰゙𛄝𛁄ょ𛀋𛂋𛀕𛀆𛁵、𛃜𛁆゙「a」𛂣1𛀜𛀈𛁆ゅ𛁩𛀴゙𛄝𛁆𛃅𛁌。,あたえられたぶんしょうにおいて、もじ「a」は1かいしゅつげんします。,あたえられたぶんしょうにえいて、もじ「a」は1かいしゅつげんしました。,0.9411764705882353
230,encode,ft,あたえられたぶんしょうにおいて、もじ「a」は1かいしゅつげんします。,あたえられたぶんしょうにおいて、もじ「a」は1かいしゅつげんします。,𛀃𛁠𛀒𛃭𛄁𛁡𛂰゙𛄞𛁉ょ𛀊𛂈𛀔𛀇、𛃄𛁆゙「a」𛂧1𛀝𛀉𛁅ゅ𛁬𛀴゙𛄞𛁉𛃖𛁱゙𛁎。,0.596885813148789
231,decode,ft,「𛀄𛂃𛁠𛂝𛀻𛀻𛄂𛄛𛀈𛁡𛃖𛃹𛁅゙ょ𛀌𛀩ょ𛀎𛄛𛃏𛃸𛂙𛂠𛁠𛁟゙𛀜𛀈𛃖𛁫𛁲𛀩𛁲゙𛂥𛂃𛀉𛁴゙𛁌𛀙？」,「あなたのこころをいためるじょうきょうをみるのはただかいめつてきではないですか？」,あたのここをいたためじょうきょうをみるのはただかいめつてきではないでしょ。,0.8048780487804879
231,encode,ft,「あなたのこころをいためるじょうきょうをみるのはただかいめつてきではないですか？」,「あなたのこころをいためるじょうきょうをみるのはただかいめつてきではないですか？」,𛂘𛄞𛂜𛀸𛀺𛄁𛄚𛀇𛁠𛃕𛃹𛁉゙ょ𛀍𛀦ょ𛀌𛄖𛃏𛂝𛂟𛁡𛁠゙𛀆𛀢𛀈𛃔𛁩𛁳𛀤𛁿𛂎゙𛂧,0.5587583148558759
232,decode,ft,𛁝ー𛁄ゃ𛃹𛃖𛁱゙ぃ𛀄・𛃃𛂓ー𛁅゙ゃー𛁼𛁄𛁯、𛂩𛁬𛃪𛀊𛁾𛁐𛀻𛃸𛂟𛀈𛀠𛂚𛁷𛀖𛃴𛁲゙𛁍。,そーしゃるめでぃあ・まねーじゃーとして、ひつようなすきるはいかのとおりです。,そしゃるめでぃあ・まねじゃらとしとして、ひつようなることはいかのとおりです。,0.868421052631579
232,encode,ft,そーしゃるめでぃあ・まねーじゃーとして、ひつようなすきるはいかのとおりです。,そーしゃるめでぃあ・まねーじゃーとして、ひつようなすきるはいかのとおりです。,𛁝𛀎𛁈ゃ𛃺𛃖𛁶゙ぃ𛀆𛀅・𛃉𛂓𛀿゙𛁄ゃ゙𛀇𛁻𛁅𛁲、𛂭𛁬𛂀𛀊𛂚𛁋𛀨𛃼𛂦𛀆𛀢𛂜𛁽�,0.5669172932330827
233,decode,ft,JavaScript𛄘𛁉𛃨𛀍𛁉𛁟𛀙𛀇𛀢𛁩𛁁𛀱𛄚𛁬𛀪゙𛂋𛁈𛃕𛁅𛃄𛁑：,JavaScriptをしようしたかいけつさくをつぎにしめします：,JavaScriptをしよしたかいかつさくをつぎにしめす:,0.84375
233,encode,ft,JavaScriptをしようしたかいけつさくをつぎにしめします：,JavaScriptをしようしたかいけつさくをつぎにしめします：,𛁉𛀢゙𛄝𛁅゙𛃖𛂎𛀆𛁟𛀘𛀈𛀵𛁬𛀿𛀫𛄚𛁩𛀣゙𛂍𛁇𛃕𛁊𛃼：,0.46195652173913043
234,decode,ft,「𛁉𛃈𛀈」𛂛𛁵𛀻𛁓𛁩𛂅𛁆ょ𛃥𛀍𛀛𛀬𛀛𛁞𛁢𛂦「𛁅𛃇𛀈𛂜」𛁶゙𛁊。,「しまい」のてきせつなしょゆうかくかたちは「しまいの」です。,しめいのてきせつなしょゆうかかつかちは「しめいの」でした。,0.7666666666666667
234,encode,ft,「しまい」のてきせつなしょゆうかくかたちは「しまいの」です。,「しまい」のてきせつなしょゆうかくかたちは「しまいの」です。,𛁈𛄝𛀆𛂙𛁳𛀻𛁓𛁫𛁅𛁟𛁄ょ𛃍𛀊𛀗𛀯𛀢𛁡𛁭𛂧「𛁇𛄞𛀉𛂜」𛁶゙𛁐。,0.6080459770114943
235,decode,ft,𛀉𛀞𛂢𛀂𛁡𛀑𛃰𛃿𛁞𛁶゙ー𛁠𛁓っ𛁼𛂝𛁴𛀩𛁍𛁸𛂸゙ー𛁐𛂜𛂪𛁎𛁷𛀮゙𛃭𛄝𛂎゙𛁎。,いかはあたえられたでーたせっとのてきすとべーすのひすとぐらむです。,いかはあたえられたでーたせっとのてきすとべるしのひすとぐらんです。,0.9090909090909091
235,encode,ft,いかはあたえられたでーたせっとのてきすとべーすのひすとぐらむです。,いかはあたえられたでーたせっとのてきすとべーすのひすとぐらむです。,𛀆𛀢𛂧𛀃𛁠𛀐𛃭𛄁𛁡𛁶゙ー𛁞𛁒っ𛁡𛂚𛁱𛀨𛁉𛁽𛂲゙𛀻𛁽𛀬゙𛃮𛃔𛁯゙𛁑。,0.6269592476489028
236,decode,ft,𛀕𛃛𛁴𛂡、2021𛂘𛄝𛀲゙𛄝𛁀゙𛀆𛂎𛀖𛀴𛃺𛀢𛀯𛁡𛀇𛃳𛀫𛂚𛁊𛀆𛁰𛀆𛁆゙𛄞𛀹𛀍𛀅𛁅𛃔𛁅𛁮𛀉𛃅𛁏：,おもては、2021ねんげんざいにおけるかくたいりくのすいていじんこうをしめしています：,おもてには、2021ねんげんざいにおけるかくたいりくのすいていじんこうをしめしています。,0.9767441860465116
236,encode,ft,おもては、2021ねんげんざいにおけるかくたいりくのすいていじんこうをしめしています：,おもては、2021ねんげんざいにおけるかくたいりくのすいていじんこうをしめしています：,𛀔𛄝𛁰゙𛂧、2021𛂘𛄞𛀶゙𛄝𛁄゙𛀆𛂌𛀕𛀉𛁱𛀖𛀇𛁟𛃲𛀫𛂚𛁏𛀈𛁭𛀈𛁉゙𛄝𛀻𛀎𛄗𛁅,0.3820598006644518
237,decode,ft,𛃠𛁀𛀉𛁁𛄞𛁭゙𛀈っ𛁢𛂚𛃾𛁆𛂯゚：,やさいさんどいっちのれしぴ：,おさいさんどいっちのれしひ:,0.8571428571428571
237,encode,ft,やさいさんどいっちのれしぴ：,やさいさんどいっちのれしぴ：,𛃠𛁅𛀆𛁂𛄞𛁭゙𛀉っ𛁡𛀣：,0.3116883116883117
238,decode,ft,𛁂𛀫𛂦゙𛄞、𛄉𛁟𛁆𛂤𛀔𛁗𛀱𛃅𛁴゙𛁇𛀹゙𛁭𛄘𛁇𛁿𛀵𛃿𛂥゙𛂄𛃶𛃆𛁔𛄝𛁮゙𛁉𛁞。,さくばん、わたしはおそくまでしごとをしなければなりませんでした。,さくばん、わたしはおそくまでしぼつをしなけらべなれせんでした。,0.8125
238,encode,ft,さくばん、わたしはおそくまでしごとをしなければなりませんでした。,さくばん、わたしはおそくまでしごとをしなければなりませんでした。,𛀻𛀱𛂟゙𛄝、𛁄𛀠゙𛂧𛁉𛀸𛀍𛀜𛃭𛃆𛁞𛃖𛁽𛁋𛃹𛀺𛁼𛄘𛁇𛂅𛀈𛂎゙𛂦𛂀𛃯𛂂𛃳�,0.35546875
239,decode,ft,𛃥ー𛁃゙ー𛁺𛀦゙𛁆゙ゅ𛁩𛂚𛃃𛂚𛀉𛄞𛁞𛃭𛀱𛁲ぃ𛂲゙𛁿𛃴𛄝𛀫。,ゆーざーとぎじゅつのまのいんたらくてぃぶなりんく。,ゆさじとぎじゅつのまのいんたるくてぃぶなしん。,0.8
239,encode,ft,ゆーざーとぎじゅつのまのいんたらくてぃぶなりんく。,ゆーざーとぎじゅつのまのいんたらくてぃぶなりんく。,𛃨𛀎𛁄゙𛀼゙𛁽𛀢゙𛁆゙ゅ𛁭𛂚𛃅𛂜𛀇𛄞𛁟𛀱𛃲𛁰𛀦𛂱゙𛃾𛄝𛀫。,0.5
240,decode,ft,𛀗𛄁𛂧𛄉𛁠𛁄𛃧𛃲𛄞𛀘𛁉𛂘𛀭𛁾𛀆。,かれはわたしよりもかしこくない。,かれはわたしりやんかしこくない。,0.875
240,encode,ft,かれはわたしよりもかしこくない。,かれはわたしよりもかしこくない。,𛀻𛄁𛂠𛀔𛄞𛁉゙𛃮𛃿𛂎𛀕𛀆𛂄𛀈。,0.29464285714285715
241,decode,ft,𛀜𛁌゙20𛂝𛁷𛃲𛂱゚𛃹𛂣60𛁶゙𛁏。,かず20のとりぷるは60です。,かず20のときふるは60です。,0.9333333333333333
